ship_id;Ship;Tier;Class;Nation;Damage Con;Duration;Repair;Repair Duration;Repair %;Smoke;Smoke Duration;Smoke Dispersion Time;Dispersion Radius;Hydro;Hydro Duration;Hydro Range;Radar;Radar Duration;Radar Range;Engine Boost;EB Duration;Speed Increase;DFAA;DFAA Duration;DFAA DPS;MBRB;MBRB Duration;MBRB Effect;TRB;Fighter;Spotter;Hydrophone;Hydrophone Range;Sub Surveillance;SS Range;Enhanced Rudder;Res. Battery
4178458608;Joshua Humphreys;11;DD;U.S.A.;;5 s;N/A;;;3;30 s;130 s;450 m;N/A;;;N/A;;;3;120 s;8%;4;40 s;100%;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4178490832;Novosibirsk;11;CA;U.S.S.R.;;5 s;3;28 s;14.0 %;N/A;;;;3;100 s;5.0 km;3;15 s;12.0 km;N/A;;;4;40 s;50%;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4178491120;Piemonte;11;CA;Italy;;5 s;3;28 s;14.0 %;2;40 s;10 s;510 m;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;3;7.0 km;N/A;N/A
4178491184;Clausewitz;11;CA;Germany;;5 s;4;28 s;14.0 %;N/A;;;;3;120 s;7.0 km;N/A;;;N/A;;;3;40 s;50%;N/A;;;N/A;3;4;N/A;;N/A;;N/A;N/A
4178491216;Condé;11;CA;France;;5 s;3;28 s;14.0 %;N/A;;;;3;100 s;5.0 km;N/A;;;3;180 s;20%;3;40 s;50%;4;15 s;-50%;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4178491344;Edgar;11;CA;U.K.;;5 s;3;20 s;40.0 %;3;20 s;120 s;600 m;3;100 s;5.0 km;3;40 s;10.0 km;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4178491376;Annapolis;11;CA;U.S.A.;;5 s;3;28 s;14.0 %;N/A;;;;3;100 s;5.0 km;3;35 s;10.0 km;N/A;;;4;40 s;50%;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4178523600;Admiral Ushakov;11;BB;U.S.S.R.;4;10 s;3;28 s;14.0 %;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4178523856;Satsuma;11;BB;Japan;;10 s;4;28 s;14.0 %;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;3;4;N/A;;N/A;;N/A;N/A
4178523952;Hannover;11;BB;Germany;;15 s;4;28 s;14.0 %;N/A;;;;3;120 s;7.0 km;N/A;;;N/A;;;N/A;;;N/A;;;N/A;3;4;N/A;;N/A;;N/A;N/A
4178523984;Patrie;11;BB;France;;15 s;4;28 s;14.0 %;N/A;;;;N/A;;;N/A;;;3;120 s;15%;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4178524112;Devastation;11;BB;U.K.;;15 s;3;20 s;40.0 %;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4178524144;Maine;11;BB;U.S.A.;;20 s;4;28 s;18.5 %;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4178556624;Sekiryu;11;CV;Japan;;30 s;N/A;;;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;4;N/A;N/A;;N/A;;N/A;N/A
4178556880;Eagle;11;CV;U.K.;;30 s;N/A;;;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;4;N/A;N/A;;N/A;;N/A;N/A
4178556912;United States;11;CV;U.S.A.;;30 s;N/A;;;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;4;N/A;N/A;;N/A;;N/A;N/A
4179015120;K-1;10;SS;U.S.S.R.;4;5 s;N/A;;;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;;7.0 km;;9.0 km;N/A;N/A
4179015632;Thrasher;10;SS;U.K.;3;15 s;N/A;;;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;6;6.0 km;;6.0 km;N/A;N/A
4179506384;Yueyang;10;DD;Pan-Asia;;5 s;N/A;;;5;30 s;70 s;450 m;N/A;;;3;25 s;7.5 km;3;120 s;8%;N/A;;;N/A;;;2;N/A;N/A;N/A;;N/A;;N/A;N/A
4179506480;Halland;10;DD;Europe;;5 s;3;14 s;14.0 %;N/A;;;;N/A;;;N/A;;;3;120 s;8%;3;40 s;50%;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4179506640;Khabarovsk;10;DD;U.S.S.R.;;5 s;3;20 s;20.0 %;3;20 s;97 s;450 m;N/A;;;N/A;;;3;120 s;8%;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4179506928;Attilio Regolo;10;DD;Italy;;5 s;N/A;;;6;40 s;10 s;450 m;N/A;;;N/A;;;6;60 s;25%;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4179506992;Z-52;10;DD;Germany;;5 s;N/A;;;3;20 s;77 s;450 m;3;120 s;6.0 km;N/A;;;3;120 s;8%;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4179507024;Kléber;10;DD;France;;5 s;N/A;;;N/A;;;;N/A;;;N/A;;;3;180 s;20%;N/A;;;4;15 s;-50%;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4179507152;Daring;10;DD;U.K.;;5 s;2;10 s;10.0 %;6;10 s;40 s;600 m;3;180 s;3.0 km;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4179539152;Jinan;10;CA;Pan-Asia;;5 s;3;28 s;14.0 %;3;30 s;70 s;450 m;N/A;;;N/A;;;N/A;;;3;40 s;50%;N/A;;;2;N/A;N/A;N/A;;N/A;;N/A;N/A
4179539376;Castilla;10;CA;Spain;;5 s;3;28 s;14.0 %;N/A;;;;3;100 s;5.0 km;N/A;;;N/A;;;3;40 s;50%;N/A;;;N/A;3;4;N/A;;N/A;;N/A;N/A
4179539408;Moskva;10;CA;U.S.S.R.;;5 s;3;28 s;14.0 %;N/A;;;;3;100 s;5.0 km;3;30 s;12.0 km;N/A;;;4;40 s;50%;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4179539696;Venezia;10;CA;Italy;;5 s;3;28 s;14.0 %;2;40 s;10 s;510 m;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;3;4;N/A;;3;7.0 km;N/A;N/A
4179539728;Gouden Leeuw;10;CA;Netherlands;;5 s;3;28 s;14.0 %;N/A;;;;3;100 s;5.0 km;N/A;;;N/A;;;3;40 s;50%;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4179539760;Hindenburg;10;CA;Germany;;5 s;4;28 s;14.0 %;N/A;;;;3;120 s;6.0 km;N/A;;;N/A;;;3;40 s;50%;N/A;;;N/A;3;4;N/A;;N/A;;N/A;N/A
4179539792;Henri IV;10;CA;France;;5 s;3;28 s;14.0 %;N/A;;;;3;100 s;5.0 km;N/A;;;3;180 s;20%;3;40 s;50%;4;15 s;-50%;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4179539920;Minotaur;10;CA;U.K.;;5 s;3;20 s;40.0 %;3;15 s;113 s;600 m;3;100 s;5.0 km;3;40 s;10.0 km;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4179572176;Kremlin;10;BB;U.S.S.R.;4;10 s;3;28 s;14.0 %;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4179572464;Cristoforo Colombo;10;BB;Italy;;15 s;4;28 s;14.0 %;3;45 s;10 s;510 m;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;3;4;N/A;;N/A;;N/A;N/A
4179572528;Grosser Kurfürst;10;BB;Germany;;15 s;4;28 s;14.0 %;N/A;;;;3;120 s;6.0 km;N/A;;;N/A;;;N/A;;;N/A;;;N/A;3;4;N/A;;N/A;;N/A;N/A
4179572560;République;10;BB;France;;15 s;4;28 s;14.0 %;N/A;;;;N/A;;;N/A;;;3;180 s;8%;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4179572688;Conqueror;10;BB;U.K.;;15 s;3;20 s;40.0 %;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4179572720;Vermont;10;BB;U.S.A.;;20 s;4;28 s;14.0 %;N/A;;;;N/A;;;N/A;;;N/A;;;4;40 s;50%;N/A;;;N/A;3;4;N/A;;N/A;;N/A;N/A
4179604944;Admiral Nakhimov;10;CV;U.S.S.R.;;30 s;N/A;;;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;4;N/A;N/A;;N/A;;N/A;N/A
4179605296;Manfred von Richthofen;10;CV;Germany;;30 s;N/A;;;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;4;N/A;N/A;;N/A;;N/A;N/A
4179605488;Midway;10;CV;U.S.A.;;30 s;N/A;;;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;4;N/A;N/A;;N/A;;N/A;N/A
4180554960;Chung Mu;9;DD;Pan-Asia;;5 s;N/A;;;5;30 s;70 s;450 m;N/A;;;3;22 s;7.5 km;3;120 s;8%;N/A;;;N/A;;;2;N/A;N/A;N/A;;N/A;;N/A;N/A
4180555056;Östergötland;9;DD;Europe;;5 s;3;14 s;14.0 %;N/A;;;;N/A;;;N/A;;;3;120 s;8%;3;40 s;50%;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4180555504;Adriatico;9;DD;Italy;;5 s;N/A;;;6;40 s;10 s;450 m;N/A;;;N/A;;;6;60 s;25%;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4180555568;Z-46;9;DD;Germany;;5 s;N/A;;;3;20 s;73 s;450 m;3;100 s;5.0 km;N/A;;;3;120 s;8%;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4180555600;Mogador;9;DD;France;;5 s;N/A;;;N/A;;;;N/A;;;N/A;;;3;180 s;20%;N/A;;;4;15 s;-50%;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4180555728;Jutland;9;DD;U.K.;;5 s;2;10 s;10.0 %;6;10 s;40 s;600 m;3;180 s;3.0 km;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4180587728;Sejong;9;CA;Pan-Asia;;5 s;3;28 s;14.0 %;3;30 s;70 s;450 m;N/A;;;N/A;;;N/A;;;3;40 s;50%;N/A;;;2;N/A;N/A;N/A;;N/A;;N/A;N/A
4180587856;Santander;9;CA;Pan-Am.;;5 s;4;20 s;24.0 %;N/A;;;;4;100 s;3.0 km;4;25 s;9.0 km;N/A;;;4;40 s;50%;N/A;;;N/A;N/A;4;N/A;;N/A;;N/A;N/A
4180587952;Andalucía;9;CA;Spain;;5 s;3;28 s;14.0 %;N/A;;;;3;100 s;5.0 km;N/A;;;N/A;;;3;40 s;50%;N/A;;;N/A;3;4;N/A;;N/A;;N/A;N/A
4180587984;Dmitri Donskoi;9;CA;U.S.S.R.;;5 s;3;28 s;14.0 %;N/A;;;;3;100 s;5.0 km;3;30 s;12.0 km;N/A;;;3;40 s;50%;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4180588272;Brindisi;9;CA;Italy;;5 s;3;28 s;14.0 %;2;40 s;10 s;510 m;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;3;4;N/A;;3;7.0 km;N/A;N/A
4180588304;Johan de Witt;9;CA;Netherlands;;5 s;3;28 s;14.0 %;N/A;;;;3;100 s;5.0 km;N/A;;;N/A;;;3;40 s;50%;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4180588336;Roon;9;CA;Germany;;5 s;4;28 s;14.0 %;N/A;;;;3;120 s;6.0 km;N/A;;;N/A;;;3;40 s;50%;N/A;;;N/A;3;4;N/A;;N/A;;N/A;N/A
4180588368;Saint-Louis;9;CA;France;;5 s;3;28 s;14.0 %;N/A;;;;3;100 s;5.0 km;N/A;;;3;180 s;20%;3;40 s;50%;4;15 s;-50%;N/A;3;4;N/A;;N/A;;N/A;N/A
4180588496;Neptune;9;CA;U.K.;;5 s;3;20 s;40.0 %;3;15 s;110 s;600 m;3;100 s;5.0 km;3;35 s;10.0 km;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4180588528;Buffalo;9;CA;U.S.A.;;5 s;3;28 s;14.0 %;N/A;;;;3;100 s;5.0 km;3;30 s;10.0 km;N/A;;;4;40 s;50%;N/A;;;N/A;3;4;N/A;;N/A;;N/A;N/A
4180620752;Sovetsky Soyuz;9;BB;U.S.S.R.;4;10 s;3;28 s;14.0 %;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;3;N/A;N/A;;N/A;;N/A;N/A
4180621040;Lepanto;9;BB;Italy;;15 s;4;28 s;14.0 %;3;45 s;10 s;510 m;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;3;4;N/A;;N/A;;N/A;N/A
4180621104;Friedrich der Grosse;9;BB;Germany;;15 s;4;28 s;14.0 %;N/A;;;;3;120 s;6.0 km;N/A;;;N/A;;;N/A;;;N/A;;;N/A;3;4;N/A;;N/A;;N/A;N/A
4180621136;Alsace;9;BB;France;;15 s;4;28 s;14.0 %;N/A;;;;N/A;;;N/A;;;3;180 s;8%;N/A;;;N/A;;;N/A;3;N/A;N/A;;N/A;;N/A;N/A
4180621264;Lion;9;BB;U.K.;;15 s;3;20 s;40.0 %;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;3;4;N/A;;N/A;;N/A;N/A
4180621296;Minnesota;9;BB;U.S.A.;;20 s;4;28 s;14.0 %;N/A;;;;N/A;;;N/A;;;N/A;;;4;40 s;50%;N/A;;;N/A;3;4;N/A;;N/A;;N/A;N/A
4181112272;L-20;8;SS;U.S.S.R.;4;5 s;N/A;;;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;;7.0 km;;9.0 km;N/A;N/A
4181112784;Sturdy;8;SS;U.K.;3;15 s;N/A;;;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;5;6.0 km;;6.0 km;N/A;N/A
4181603536;Hsienyang;8;DD;Pan-Asia;;5 s;N/A;;;5;30 s;70 s;450 m;N/A;;;3;20 s;7.5 km;3;120 s;8%;N/A;;;N/A;;;2;N/A;N/A;N/A;;N/A;;N/A;N/A
4181603632;Öland;8;DD;Europe;;5 s;3;14 s;14.0 %;N/A;;;;N/A;;;N/A;;;3;120 s;8%;3;40 s;50%;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4181604048;Akizuki;8;DD;Japan;;5 s;N/A;;;3;20 s;89 s;450 m;N/A;;;N/A;;;3;120 s;8%;N/A;;;N/A;;;3;N/A;N/A;N/A;;N/A;;N/A;N/A
4181604080;Vittorio Cuniberti;8;DD;Italy;;5 s;N/A;;;3;25 s;10 s;450 m;N/A;;;N/A;;;6;40 s;25%;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4181604144;Z-23;8;DD;Germany;;5 s;N/A;;;3;20 s;69 s;450 m;3;100 s;5.0 km;N/A;;;3;120 s;8%;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4181604176;Le Fantasque;8;DD;France;;5 s;N/A;;;N/A;;;;N/A;;;N/A;;;3;180 s;20%;N/A;;;4;15 s;-50%;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4181604304;Lightning;8;DD;U.K.;;5 s;N/A;;;6;10 s;40 s;600 m;3;180 s;3.0 km;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4181636304;Harbin;8;CA;Pan-Asia;;5 s;3;28 s;14.0 %;3;30 s;70 s;450 m;N/A;;;N/A;;;N/A;;;3;40 s;50%;N/A;;;2;N/A;N/A;N/A;;N/A;;N/A;N/A
4181636432;Ignacio Allende;8;CA;Pan-Am.;;5 s;4;20 s;24.0 %;N/A;;;;4;100 s;3.0 km;4;25 s;9.0 km;N/A;;;4;40 s;50%;N/A;;;N/A;N/A;4;N/A;;N/A;;N/A;N/A
4181636528;Cataluña;8;CA;Spain;;5 s;3;28 s;14.0 %;N/A;;;;3;100 s;5.0 km;N/A;;;N/A;;;3;40 s;50%;N/A;;;N/A;3;4;N/A;;N/A;;N/A;N/A
4181636560;Chapayev;8;CA;U.S.S.R.;;5 s;N/A;;;N/A;;;;3;100 s;5.0 km;3;20 s;12.0 km;N/A;;;3;40 s;50%;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4181636848;Amalfi;8;CA;Italy;;5 s;N/A;;;2;40 s;10 s;510 m;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;3;4;N/A;;3;6.0 km;N/A;N/A
4181636880;Haarlem;8;CA;Netherlands;;5 s;3;28 s;14.0 %;N/A;;;;3;100 s;5.0 km;N/A;;;N/A;;;3;40 s;50%;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4181636912;Admiral Hipper;8;CA;Germany;;5 s;N/A;;;N/A;;;;3;120 s;6.0 km;N/A;;;N/A;;;3;40 s;50%;N/A;;;N/A;3;N/A;N/A;;N/A;;N/A;N/A
4181636944;Charles Martel;8;CA;France;;5 s;N/A;;;N/A;;;;3;100 s;5.0 km;N/A;;;3;180 s;20%;3;40 s;50%;4;15 s;-50%;N/A;3;N/A;N/A;;N/A;;N/A;N/A
4181637072;Edinburgh;8;CA;U.K.;;5 s;3;20 s;40.0 %;3;15 s;99 s;600 m;3;100 s;5.0 km;3;30 s;10.0 km;N/A;;;N/A;;;N/A;;;N/A;3;4;N/A;;N/A;;N/A;N/A
4181637104;Baltimore;8;CA;U.S.A.;;5 s;N/A;;;N/A;;;;3;100 s;5.0 km;3;25 s;10.0 km;N/A;;;4;40 s;50%;N/A;;;N/A;3;N/A;N/A;;N/A;;N/A;N/A
4181669328;Vladivostok;8;BB;U.S.S.R.;4;10 s;3;28 s;14.0 %;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;3;N/A;N/A;;N/A;;N/A;N/A
4181669616;Vittorio Veneto;8;BB;Italy;;15 s;4;28 s;14.0 %;3;45 s;10 s;510 m;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;3;4;N/A;;N/A;;N/A;N/A
4181669680;Bismarck;8;BB;Germany;;15 s;4;28 s;14.0 %;N/A;;;;3;100 s;5.0 km;N/A;;;N/A;;;N/A;;;N/A;;;N/A;3;4;N/A;;N/A;;N/A;N/A
4181669712;Richelieu;8;BB;France;;15 s;4;28 s;14.0 %;N/A;;;;N/A;;;N/A;;;3;180 s;8%;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4181669840;Monarch;8;BB;U.K.;;15 s;3;20 s;40.0 %;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;3;4;N/A;;N/A;;N/A;N/A
4181669872;Kansas;8;BB;U.S.A.;;20 s;4;28 s;14.0 %;N/A;;;;N/A;;;N/A;;;N/A;;;4;40 s;50%;N/A;;;N/A;3;4;N/A;;N/A;;N/A;N/A
4181702096;Pobeda;8;CV;U.S.S.R.;;30 s;N/A;;;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;4;N/A;N/A;;N/A;;N/A;N/A
4181702448;August von Parseval;8;CV;Germany;;30 s;N/A;;;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;4;N/A;N/A;;N/A;;N/A;N/A
4181702608;Implacable;8;CV;U.K.;;30 s;N/A;;;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;4;N/A;N/A;;N/A;;N/A;N/A
4181702640;Lexington;8;CV;U.S.A.;;30 s;N/A;;;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;4;N/A;N/A;;N/A;;N/A;N/A
4182652112;Gadjah Mada;7;DD;Pan-Asia;;5 s;N/A;;;5;30 s;70 s;450 m;N/A;;;N/A;;;3;120 s;8%;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4182652208;Skåne;7;DD;Europe;;5 s;3;10 s;10.0 %;N/A;;;;N/A;;;N/A;;;3;120 s;8%;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4182652368;Udaloi;9;DD;U.S.S.R.;;5 s;2;28 s;14.0 %;2;20 s;93 s;450 m;N/A;;;N/A;;;2;120 s;8%;4;40 s;50%;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4182652624;Akatsuki;7;DD;Japan;;5 s;N/A;;;3;20 s;85 s;450 m;N/A;;;N/A;;;3;120 s;8%;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4182652656;Luca Tarigo;7;DD;Italy;;5 s;N/A;;;3;25 s;10 s;450 m;N/A;;;N/A;;;6;40 s;25%;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4182652720;Leberecht Maass;7;DD;Germany;;5 s;N/A;;;3;20 s;65 s;450 m;3;100 s;4.0 km;N/A;;;3;120 s;8%;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4182652752;Vauquelin;7;DD;France;;5 s;N/A;;;N/A;;;;N/A;;;N/A;;;3;120 s;20%;N/A;;;4;15 s;-50%;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4182652880;Jervis;7;DD;U.K.;;5 s;N/A;;;6;10 s;40 s;600 m;3;180 s;3.0 km;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4182684880;Chumphon;7;CA;Pan-Asia;;5 s;N/A;;;3;30 s;70 s;450 m;N/A;;;N/A;;;N/A;;;3;40 s;50%;N/A;;;1;N/A;N/A;N/A;;N/A;;N/A;N/A
4182685008;Coronel Bolognesi;7;CA;Pan-Am.;;5 s;4;20 s;24.0 %;N/A;;;;4;100 s;3.0 km;N/A;;;N/A;;;4;40 s;50%;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4182685104;Asturias;7;CA;Spain;;5 s;2;28 s;14.0 %;N/A;;;;3;100 s;4.0 km;N/A;;;N/A;;;3;40 s;50%;N/A;;;N/A;3;4;N/A;;N/A;;N/A;N/A
4182685136;Shchors;7;CA;U.S.S.R.;;5 s;N/A;;;N/A;;;;3;100 s;4.0 km;N/A;;;N/A;;;3;40 s;50%;N/A;;;N/A;N/A;4;N/A;;N/A;;N/A;N/A
4182685424;Zara;7;CA;Italy;;5 s;N/A;;;2;40 s;10 s;510 m;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;3;4;N/A;;3;6.0 km;N/A;N/A
4182685456;Eendracht;7;CA;Netherlands;;5 s;N/A;;;N/A;;;;3;100 s;4.0 km;N/A;;;N/A;;;N/A;;;N/A;;;N/A;3;4;N/A;;N/A;;N/A;N/A
4182685488;Yorck;7;CA;Germany;;5 s;N/A;;;N/A;;;;3;110 s;5.5 km;N/A;;;N/A;;;3;40 s;50%;N/A;;;N/A;3;N/A;N/A;;N/A;;N/A;N/A
4182685520;Algérie;7;CA;France;;5 s;N/A;;;N/A;;;;3;100 s;4.0 km;N/A;;;3;180 s;15%;3;40 s;50%;4;15 s;-50%;N/A;3;N/A;N/A;;N/A;;N/A;N/A
4182685648;Fiji;7;CA;U.K.;;5 s;3;28 s;14.0 %;3;15 s;96 s;600 m;3;100 s;4.0 km;N/A;;;N/A;;;N/A;;;N/A;;;N/A;3;4;N/A;;N/A;;N/A;N/A
4182685680;New Orleans;7;CA;U.S.A.;;5 s;N/A;;;N/A;;;;3;100 s;4.0 km;N/A;;;N/A;;;4;40 s;50%;N/A;;;N/A;3;N/A;N/A;;N/A;;N/A;N/A
4182717904;Sinop;7;BB;U.S.S.R.;4;10 s;3;28 s;14.0 %;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;3;N/A;N/A;;N/A;;N/A;N/A
4182718192;Francesco Caracciolo;7;BB;Italy;;15 s;4;28 s;14.0 %;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4182718256;Gneisenau;7;BB;Germany;;15 s;4;28 s;14.0 %;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;3;4;N/A;;N/A;;N/A;N/A
4182718288;Lyon;7;BB;France;;15 s;4;28 s;14.0 %;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4182718416;King George V;7;BB;U.K.;;15 s;4;28 s;16.8 %;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;3;4;N/A;;N/A;;N/A;N/A
4183209424;S-1;6;SS;U.S.S.R.;4;5 s;N/A;;;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;;7.0 km;;9.0 km;N/A;N/A
4183209936;Undine;6;SS;U.K.;3;15 s;N/A;;;N/A;;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;4;6.0 km;;6.0 km;N/A;N/A
4183700688;Fushun;6;DD;Pan-Asia;;5 s;N/A;;;5;30 s;70 s;450 m;N/A;;;N/A;;;3;120 s;8%;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4183700784;Västerås;6;DD;Europe;;5 s;3;10 s;10.0 %;N/A;;;;N/A;;;N/A;;;3;120 s;8%;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4183701200;Fubuki;6;DD;Japan;;5 s;N/A;;;3;20 s;81 s;450 m;N/A;;;N/A;;;3;120 s;8%;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4183701232;Aviere;6;DD;Italy;;5 s;N/A;;;3;25 s;10 s;450 m;N/A;;;N/A;;;4;20 s;25%;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4183701296;Ernst Gaede;6;DD;Germany;;5 s;N/A;;;3;20 s;61 s;450 m;3;100 s;4.0 km;N/A;;;3;120 s;8%;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4183701328;Guépard;6;DD;France;;5 s;N/A;;;N/A;;;;N/A;;;N/A;;;3;120 s;20%;N/A;;;4;15 s;-50%;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
4183701456;Icarus;6;DD;U.K.;;5 s;N/A;;;6;10 s;40 s;600 m;3;180 s;3.0 km;N/A;;;N/A;;;N/A;;;N/A;;;N/A;N/A;N/A;N/A;;N/A;;N/A;N/A
